,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
timestamp,Temperature,Temperature,Temperature,Relative Humidity,Relative Humidity,Relative Humidity,Wind Speed,Wind Speed,Wind Speed,Wind Direction Dominant
20200424T0000,10.850529,22.63053,17.629282,37.0,71.0,55.416668,3.7585104,23.73271,11.489838,270.93307
20200425T0000,12.560529,20.770529,17.14636,45.0,86.0,63.083332,1.08,7.628263,4.8257337,312.1702
20200426T0000,11.170529,21.20053,16.124695,34.0,67.0,48875,1.1384199,11.720751,6.7411685,285.13715
20200427T0000,10.230529,22.240528,17.078032,36.0,85.0,53875,1.4399999,14.618837,7.5271015,259.53467
20200428T0000,11.600529,17.160528,14.483028,58.0,92.0,76.75,4.5820518,23.042812,12.262615,253.42953
20200429T0000,9.410529,16.740528,13.205945,48.0,85.0,64.25,2.9024127,21.986542,16.021914,256.70654
20200430T0000,9.910529,14.560529,12.43803,59.0,89.0,70.25,1.2979984,29.671074,16.00598,234.99817
20200501T0000,7.4205284,14.140529,11.668446,49.0,84.0,69.958336,1.9386592,25.842384,15.600097,258.9535
20200502T0000,6.9705286,13.970529,11.277614,64.0,87.0,76125,7.491114,26.758923,16.109735,271.67065
20200503T0000,5.0705285,19.340528,13.254693,38.0,90.0,64625,0.8049845,14.77755,8.181779,206.0535
20200504T0000,12.540529,20.82053,16.417612,53.0,90.0,71.583336,8.225035,20.188908,12.175446,291.11276
20200505T0000,11.830529,14.880529,12.962612,67.0,90.0,79375,1.1384199,17.651016,8.329846,109.6107
20200506T0000,9.350529,18.690529,13.627194,41.0,94.0,59.458332,2.7416782,17.673029,8.330448,75.96376
20200507T0000,5.2305284,21.600529,15.03678,33.0,71.0,50.166668,1.8,13.324863,6.6857333,87.58048
20200508T0000,13.040529,25.21053,20.049698,43.0,69.0,52.333332,0.5091169,10.137692,5.096731,218.65984
20200509T0000,16.90053,25.70053,21.613443,37.0,74.0,55.25,0.35999998,8.287822,4.7879806,351.8175
20200510T0000,16.580528,24.680529,20.62428,47.0,70.0,57.583332,1.0182338,11.090103,5.7644157,93.113434
20200511T0000,4.8705287,16.22053,9.228446,76.0,96.0,87.416664,2.968636,27.698952,15.654468,340023
20200512T0000,1.9405286,16.360529,10.005946,38.0,80.0,55.333332,2.16,24.84,11.182376,72.95934
20200513T0000,7.2705283,16.240528,12.070529,53.0,95.0,72125,2.4149535,22.805367,10.332864,347.2389
20200514T0000,8.510529,16.520529,12.238445,57.0,95.0,76625,1.9386592,20.288164,9.408955,29.864151
20200515T0000,6.5105286,16.850529,12.216778,53.0,90.0,70.458336,4.379589,16.78156,10.290753,9.197815
20200516T0000,6.7205286,20.270529,13.859279,49.0,83.0,66.958336,0.8049845,16.454008,7.075016,1.3168945
20200517T0000,9.920529,20.510529,15.178864,47.0,79.0,64.333336,1.9386592,23.14103,12.236657,346.7778
20200518T0000,9.830529,23.090528,16.753862,40.0,81.0,60.333332,1.9386592,18.03237,8.885701,340.18854
20200519T0000,13.210529,23.88053,18.571363,45.0,80.0,60.333332,2.8116899,21.829777,10.385574,354.96356
20200520T0000,12.770529,23.600529,18.632193,47.0,73.0,58.5,1.835647,11.91812,5.9369893,37.24478
20200521T0000,11.390529,25.530529,19.574697,43.0,84.0,62.25,0.35999998,9.255571,5.233278,21.501434
20200522T0000,15.720529,27.48053,21.583445,43.0,76.0,63125,3.2399998,19.813087,9.242535,245.41284
20200523T0000,7.7505283,20.40053,13.91303,69.0,86.0,78.541664,3.6,31.235058,11.537956,298.80453
20200524T0000,7.6005287,18.590528,14.330529,45.0,84.0,62.75,1.8,17.974781,8.53744,295.59906
20200525T0000,10.950529,20.12053,15.544696,50.0,79.0,64.0,1.1384199,22.35481,9.887408,19.860962
20200526T0000,8.920529,21.37053,15.71928,47.0,82.0,63.458332,0.35999998,16.24394,10.412625,62.204857
20200527T0000,7.7005286,23.31053,16.459696,32.0,89.0,59.166668,1.4399999,12.661564,7.034923,47.65068
20200528T0000,12.220529,21.500528,17.271362,45.0,73.0,54.791668,1.5273507,15.379206,8.18372,63.555695
20200529T0000,7.4905286,21.360529,15.525109,34.0,78.0,53.416668,0.71999997,27.820337,15.486295,80.28824
20200530T0000,8.630529,21.500528,15.592195,32.0,81.0,56.0,3.219938,20.598795,10.666106,75.60549
20200531T0000,7.9405284,21.510529,15.420112,36.0,84.0,57.541668,1.4399999,15.856356,8.974841,82.260765
20200601T0000,8.620529,24.87053,17.840113,39.0,83.0,57.916668,0.0,18.391735,9.557519,95.70145
20200602T0000,12.660529,25.260529,20.048862,43.0,75.0,56.083332,0.35999998,7.5685663,4.0959034,19.85521
20200603T0000,15.570529,24.57053,19.396776,41.0,90.0,63.833332,2.0364676,15.137133,7.8478055,232.37378
20200604T0000,13.200529,17.680529,15.954697,64.0,96.0,78.791664,1.835647,21.986542,12.775565,264.52264
20200605T0000,10.580529,17.780529,14.679696,46.0,88.0,67.583336,13.797912,35.127216,24.382132,255.85904
20200606T0000,13.220529,19.430529,16.032194,55.0,84.0,71.583336,6.725354,30.21642,18.51441,260.71188
20200607T0000,11.860529,18.30053,14.514697,47.0,88.0,69.083336,2.5959969,12.599999,7.163404,260.3948
20200608T0000,11.600529,18.37053,14.861362,54.0,83.0,67.833336,1.609969,20.907913,10.792358,2.3047638
20200609T0000,10.880529,15.410529,13.622196,79.0,93.0,85625,2.16,21.647945,14.331376,336.90918
20200610T0000,12.330529,16.63053,14.493863,73.0,96.0,85.708336,6.924738,17.87718,13.2481985,315.19226
20200611T0000,12.400529,21.100529,16.646364,52.0,93.0,73.208336,5.4477882,13.004921,8.797389,288.43497
20200612T0000,11.540529,26.87053,19.803028,35.0,85.0,59.291668,5.8603754,21.407139,11.607978,108.756386
20200613T0000,14.180529,21.87053,17.305946,56.0,91.0,76875,2.16,23.143827,11.104461,294.51215
20200614T0000,13.820529,20.37053,16.789698,61.0,92.0,77125,9.659814,22.3229,16.100033,272.4919
20200615T0000,14.200529,20.740528,17.865114,54.0,81.0,65.708336,6.638072,18.59845,12.271664,280.1221
20200616T0000,15.000529,20.340528,17.680529,57.0,83.0,68.75,3.7585104,11.923557,7.299583,305.35095
20200617T0000,12.100529,16.580528,14.856778,78.0,91.0,85.083336,1.1384199,23.623243,10.438228,282.8268
20200618T0000,9.5505295,20.680529,15.589695,52.0,87.0,68.666664,5.0142193,14.471821,9.723675,252.87445
20200619T0000,11.470529,19.770529,16.321363,55.0,82.0,66.583336,3.7064266,16.199999,8.554102,258.8951
20200620T0000,11.790529,22.670528,17.828863,44.0,80.0,62.666668,0.5091169,11.269782,6.020151,310.56555
20200621T0000,15.130529,24.100529,19.910944,45.0,76.0,60.166668,1.0182338,12.904882,6.238648,270.50406
20200622T0000,16.420528,24.32053,20.158447,50.0,81.0,67.0,1.2979984,15.937878,7.936732,352.5213
20200623T0000,13.760529,28.06053,21.32886,39.0,87.0,62.333332,0.5091169,15.5843,8.939424,84.396454
20200624T0000,13.380529,28.940529,21.98636,34.0,84.0,56375,1.08,19.09358,11.230896,102.6746
20200625T0000,14.870529,28.73053,22.922197,38.0,76.0,53.916668,2.2768397,16.946787,9.317361,105.99766
20200626T0000,18.95053,28.750528,23.745947,44.0,91.0,66125,0.71999997,27.25559,11.377927,189.2933
20200627T0000,19.530529,28.89053,24.437614,42.0,86.0,60.208332,2.0991426,12.9249525,8.20214,257.11484
20200628T0000,17.39053,24.81053,21.03678,52.0,81.0,67.416664,2.5455842,19.35314,11.348442,258.62854
20200629T0000,16.20053,22.170528,19.08803,52.0,90.0,68.5,5.95906,24.933735,15.004745,261.3509
20200630T0000,11.690529,24.830528,19.616777,44.0,79.0,61.25,1.9386592,18.089775,9.917029,260.26913
20200701T0000,17.740528,29.420528,23.439697,40.0,79.0,61.708332,1.484318,18.03237,8.478028,220.7374
20200702T0000,18.160528,22.910528,20.593029,57.0,85.0,69.25,5.6233797,23.73271,12.806488,263.65158
20200703T0000,14.960529,22.420528,19.090528,47.0,75.0,59.5,3.0547013,15.034041,7.9707246,320.86786
20200704T0000,13.650529,25.04053,20.038446,43.0,77.0,59.25,1.609969,16.394829,9.60831,256.3287
20200705T0000,15.070529,26.30053,21.807611,49.0,74.0,64.083336,3.6,26.183659,14.442033,263.6364
20200706T0000,12.980529,21.32053,18.184694,40.0,83.0,62.5,2.0991426,24.066206,15.674851,299.4408
20200707T0000,11.810529,23.030529,17.946777,35.0,74.0,55.25,2.0991426,14.24163,7.0638976,352.6416
20200708T0000,13.390529,26.110529,20.654278,34.0,69.0,52.958332,1.08,17.654686,8.98165,260.59763
20200709T0000,17.350529,29.97053,24.390112,41.0,71.0,52.791668,1.484318,13.084402,7.0473194,244.13977
20200710T0000,17.000528,28.15053,23.12178,47.0,84.0,59625,2.9024127,28.08923,14.637355,285.1743
20200711T0000,14.280529,21.30053,17.404278,50.0,93.0,70125,3.96,18.430452,10.037779,10.939072
20200712T0000,10.980529,25.010529,18.61178,34.0,85.0,56875,1.4399999,17.771753,10.272219,87.58897
20200713T0000,12.310529,25.690529,19.574697,38.0,81.0,57.791668,1.1384199,8.473393,4.62644,326.94418
20200714T0000,16.170528,24.30053,20.533445,39.0,80.0,56.083332,1.8,14.336861,6.955305,292.45154
20200715T0000,16.14053,20.88053,18.396362,57.0,85.0,72.75,0.71999997,17.414476,7.874351,275.9002
20200716T0000,15.670529,20.360529,17.651781,61.0,92.0,77.291664,0.8049845,21.915693,13.59817,280.05658
20200717T0000,14.990529,20.80053,17.497614,59.0,92.0,75.5,1.8,8.4042845,5.070751,0.34513855
20200718T0000,12.630529,24.940529,19.62928,44.0,82.0,62.083332,2.8799999,11.212135,7.0183067,91.22258
20200719T0000,15.710529,27.15053,22.179695,41.0,70.0,55.208332,3.0547013,9.021574,5.322803,109.008705
20200720T0000,18.06053,29.580528,24.11928,33.0,74.0,53.041668,0.5091169,8.905908,4.6366377,289.47656
20200721T0000,16.48053,27.510529,22.16928,47.0,86.0,66.166664,1.2979984,10.495713,4.135488,324.41098
20200722T0000,15.100529,26.20053,21.200945,50.0,80.0,64.166664,2.2768397,10.1887,5.976148,286.98364
20200723T0000,17.57053,27.45053,22.635948,40.0,76.0,56.166668,1.2979984,10.24578,5.1795235,274.8304
20200724T0000,17.020529,24.72053,21.25011,43.0,77.0,60875,1.484318,13.684735,7.735512,243.9144
20200725T0000,15.890529,27.12053,21.883446,40.0,81.0,59875,1.0182338,8.287822,5.207355,135.65854
20200726T0000,19.100529,24.910528,22.125946,50.0,74.0,61.458332,0.8049845,21.24305,10.164358,252.95097
20200727T0000,15.920529,31.39053,24.242197,35.0,84.0,58.916668,3.319036,12.605142,8.320893,152.84277
20200728T0000,20.06053,27.30053,24.057615,54.0,73.0,61.833332,1.9386592,21.077686,11.739697,277.47156
20200729T0000,16.190529,26.88053,21.95678,38.0,74.0,56.458332,2.0991426,9.726665,6.2099223,332.5658
20200730T0000,17.520529,30.70053,24.59511,38.0,77.0,56.0,0.35999998,6.638072,3.2254236,29.617935
20200731T0000,19.95053,33.87053,27.409697,35.0,72.0,55.083332,1.484318,10.383987,4.6595664,109.32054
20200801T0000,20.930529,33.28053,27.518446,42.0,72.0,55.25,1.5273507,19.164719,9.997724,278.63712
20200802T0000,18.690529,25.030529,21.942612,66.0,88.0,77.208336,1.9386592,16.62249,7.778574,284.97833
20200803T0000,14.900529,18.940529,17.766361,68.0,93.0,80.791664,3.2599385,12.496719,8.052666,314.33893
20200804T0000,13.3005295,19.97053,16.29178,57.0,92.0,75.708336,1.484318,15.546833,9.779687,312.46643
20200805T0000,11.650529,25.090528,18.631779,38.0,85.0,62.208332,7.5942082,19.44,13.063259,106.0015
20200806T0000,13.650529,27.160528,20.905943,53.0,80.0,65875,4.0249224,9.693296,6.2192645,104.34933
20200807T0000,17.13053,29.65053,23.847197,49.0,84.0,67.791664,4.6938257,10.041354,7.3727374,105.80926
20200808T0000,18.38053,31.510529,25.4947,37.0,90.0,61125,6.3690495,12.682018,10.026465,111.952446
20200809T0000,20.180529,31.47053,26.259283,43.0,70.0,56.25,5.6233797,12.313893,8.411839,113.93046
20200810T0000,19.670528,32.400528,26.755941,39.0,79.0,58.75,2.2768397,12.605142,7.7650814,119.15555
20200811T0000,21.82053,32.150528,26.975945,38.0,82.0,59.25,1.2979984,21.2522,10.49545,114.37148
20200812T0000,21.000528,33.130527,27.443863,39.0,76.0,55.916668,2.8799999,12.313893,7.664524,129.22766
20200813T0000,21.13053,29.05053,25.779284,39.0,80.0,53375,1.609969,17.414474,7.035414,151.69923
20200814T0000,19.270529,23.690529,21.484282,62.0,84.0,73.583336,2.5959969,13.202726,6.7565675,249.97601
20200815T0000,16.73053,27.440529,22.63678,46.0,90.0,66.333336,0.5091169,9.346143,4.457741,101.849976
20200816T0000,17.20053,30.270529,23.48636,37.0,85.0,66.583336,0.71999997,22.065973,9.184584,174.28941
20200817T0000,17.14053,24.04053,20.710943,49.0,96.0,72.416664,2.16,19.813087,8.443626,229.41522
20200818T0000,16.610529,23.23053,19.81053,54.0,79.0,67.708336,0.8049845,10.1376915,5.691937,247.52823
20200819T0000,15.590529,27.840528,22.283861,44.0,86.0,63.666668,4.6938257,12.594856,8.381884,124.85991
20200820T0000,17.760529,32.53053,25.729696,35.0,85.0,58.833332,3.0758414,12.43434,9.194438,136.01526
20200821T0000,19.940529,33.220528,26.894697,30.0,74.0,55625,4.6800003,16.808569,9.572968,200.10158
20200822T0000,17.990528,25.13053,21.925112,50.0,86.0,66625,8.049845,18.671474,12.561023,259.8051
20200823T0000,15.430529,23.000528,19.668446,46.0,71.0,58.333332,4.452954,21.077686,13.020217,266.84927
20200824T0000,15.360529,23.55053,19.36928,39.0,71.0,54875,0.0,17.462782,8.028599,274.59283
20200825T0000,13.490529,27.31053,20.795528,37.0,74.0,53625,1.609969,13.854155,8.350917,147.75406
20200826T0000,16.72053,24.54053,21.590528,40.0,81.0,55875,7.072878,32.49785,21.548294,261.70627
20200827T0000,14.370529,25.07053,20.393446,43.0,78.0,60.708332,0.5091169,9.339208,4.9885025,189.67336
20200828T0000,15.700529,21.31053,18.464693,52.0,91.0,74.208336,0.8049845,21.758419,9.3729725,251.25867
20200829T0000,12.770529,18.760529,15.385113,63.0,88.0,80.458336,0.8049845,16.375053,9.22631,164.8989
20200830T0000,11.3005295,15.460529,13.52428,71.0,90.0,84.458336,2.0991426,23.993399,10.185474,223.42921
20200831T0000,12.700529,19.72053,15.715946,55.0,92.0,73.958336,1.1384199,13.276144,7.29418,312.90277
20200901T0000,12.420529,18.940529,15.675111,62.0,92.0,76.0,2.5455842,14.007655,8.3444605,301.87958
20200902T0000,13.010529,21.15053,16.888447,49.0,83.0,65.708336,2.3051248,8.0899935,4.720713,97.74273
20200903T0000,13.000529,23.830528,18.655111,43.0,75.0,59.5,0.35999998,11.440978,5.395244,195.76215
20200904T0000,15.170529,28.020529,21.930529,40.0,81.0,59.708332,0.35999998,9.0,4.5595145,122.58954
20200905T0000,17.830528,26.510529,22.03261,41.0,69.0,56.166668,0.71999997,20.008356,11.739941,298.3764
20200906T0000,14.270529,20.940529,17.696362,47.0,81.0,63.166668,5.6233797,16.595179,11.1265,333.14832
20200907T0000,11.860529,22.360529,16.526363,42.0,78.0,62.458332,0.71999997,11.923557,5.837045,14.188751
20200908T0000,12.140529,23.910528,18.292196,48.0,80.0,63.25,0.35999998,7.0911775,2.489999,8.972626
20200909T0000,14.690529,26.690529,20.534277,42.0,83.0,60.583332,1.609969,12.620554,6.6522465,256.10577
20200910T0000,15.950529,25.72053,20.569698,45.0,85.0,59.666668,0.71999997,14.759999,7.5245895,23.088287
20200911T0000,15.120529,25.71053,20.632196,51.0,92.0,70.5,0.0,10.24578,3.2366755,344.89893
20200912T0000,17.39053,27.360529,22.366777,46.0,86.0,64625,1.0182338,6.5693827,2.6653678,199.23067
20200913T0000,17.190529,28.240528,22.43928,45.0,73.0,59.5,2.5455842,9.028754,5.127641,97.8763
20200914T0000,16.510529,30.07053,23.634695,42.0,80.0,61.416668,0.0,12.303366,6.2739563,116.09265
20200915T0000,19.87053,30.500528,25.109695,36.0,77.0,55.291668,1.2979984,11.928989,5.196805,190.44781
20200916T0000,21.010529,30.350529,25.06928,32.0,66.0,51.166668,1.08,13.363711,5.1163883,74.09381
20200917T0000,15.730529,27.750528,21.05636,41.0,93.0,67.166664,1.0182338,18.388212,8.878246,25.487244
20200918T0000,14.100529,26.63053,19.862194,53.0,83.0,66.958336,1.08,18.057508,11.559356,109.11763
20200919T0000,13.200529,24.65053,19.860529,50.0,80.0,66.208336,0.0,17.10284,7.074978,114.82054
20200920T0000,16.56053,26.20053,20.588028,37.0,96.0,70.458336,0.8049845,14.118243,6.1001415,324.80762
20200921T0000,16.360529,24.760529,20.519278,50.0,87.0,67125,1.484318,11.542478,7.10374,193.94193
20200922T0000,16.600529,25.04053,20.41053,45.0,75.0,61.0,4.0249224,14.24163,7.6136374,235.74774
20200923T0000,16.510529,22.760529,19.129694,50.0,84.0,67.0,3.4152596,16.78156,8.172961,197.21608
20200924T0000,13.710529,22.680529,18.29553,46.0,93.0,65.208336,2.7416782,24.098497,13.714711,255.02545
20200925T0000,8.3005295,14.240529,10.987613,53.0,85.0,69.75,10.948973,31.37168,23.620934,266.80768
20200926T0000,6.6605287,10.260529,8.517612,70.0,80.0,76.083336,28.1169,43.921474,34.537983,264.50385
20200927T0000,7.2205286,15.100529,9.857612,46.0,80.0,68.583336,3.4152596,29.168886,17.44191,232.30576
20200928T0000,4.8305287,16.170528,10.873029,49.0,81.0,69.083336,0.35999998,13.627795,6.3797054,234.03949
20200929T0000,10.340529,16.440529,13.193028,61.0,83.0,72.208336,2.5455842,22.450264,11.987021,252.3994
20200930T0000,9.560529,20.39053,15.030113,52.0,86.0,69125,2.968636,12.181625,6.995833,105.28161
20201001T0000,12.200529,21.04053,14.973027,47.0,87.0,72.291664,2.0364676,18.947083,8.929799,206.79152
20201002T0000,11.370529,21.47053,14.951779,58.0,90.0,77.083336,3.6179552,26.072052,15.135083,106.81598
20201003T0000,8.500529,16.610529,12.072613,49.0,90.0,67625,3.9763298,40.430737,18.434536,183.22255
20201004T0000,10.040529,16.80053,12.917613,46.0,78.0,61125,10.799999,48.689247,25.803522,219.58153
20201005T0000,9.010529,14.620529,12.053029,57.0,82.0,69625,4.6938252,32.52177,18.915768,222.46114
20201006T0000,10.640529,17.110529,13.516364,55.0,87.0,68.708336,11.304229,33.233284,23.607222,239.57681
20201007T0000,10.470529,13.660529,11.913029,69.0,83.0,76.291664,11.457958,28.943642,22.265501,257.36398
20201008T0000,10.660529,19.420528,14.815529,53.0,80.0,68.958336,5.00128,20.617662,10.357151,243.34186
20201009T0000,11.470529,20.07053,15.7988615,60.0,82.0,70.333336,5.5887027,15.256526,9.711358,241.52017
20201010T0000,7.5005283,13.940529,11.39178,71.0,92.0,79.666664,6.763786,21603,12.361793,277.55548
20201011T0000,4.6205287,12.270529,8.629278,56.0,82.0,73.041664,2.3051248,20.12461,10.80746,294.22287
20201012T0000,6.6205287,11.920529,9.338029,57.0,85.0,69.083336,2.4149535,12.594856,8.208337,317.16693
20201013T0000,7.3605285,13.600529,10.066779,46.0,77.0,63.166668,1.4399999,15.192682,9.474206,103.05125
20201014T0000,4.8305287,13.570529,8.655946,48.0,83.0,69.25,1.4399999,12.413477,5.5413456,59.816315
20201015T0000,6.0305285,11.450529,8.676779,69.0,93.0,83125,3.0547013,17.902534,10.077941,356.89612
20201016T0000,7.2605286,12.900529,9.738862,70.0,95.0,85.458336,3.8939953,18.486622,12.413264,349.3628
20201017T0000,5.6005287,12.400529,9.163028,54.0,87.0,71.333336,3.6,9.504273,6.6563325,329.5272
20201018T0000,7.1905284,12.610529,9.575945,50.0,81.0,66.25,0.35999998,7.9932966,3.9523365,324.61658
20201019T0000,5.3905287,15.3005295,9.711363,50.0,80.0,66.833336,4.379589,15.629971,10.020991,114.26353
20201020T0000,4.6605287,19.910528,12.234279,42.0,86.0,64.583336,1.08,14.77755,9.742982,130.86026
20201021T0000,10.810529,23.160528,16.629278,21.0,77.0,52.25,6.0347,21.437386,13.15329,128.70493
20201022T0000,11.040529,20.240528,15.703029,48.0,87.0,61.208332,6.519877,21.434364,12.249702,157.15544
20201023T0000,12.510529,17.45053,14.182199,71.0,96.0,85.333336,5.904439,24.993439,11.275567,203.73405
20201024T0000,9.020529,16.930529,12.88803,55.0,89.0,74.25,2.968636,14.973576,10.416501,235.7263
20201025T0000,6.4905286,20.770529,13.747613,42.0,95.0,65.791664,5.3999996,19.881649,12.492827,171.47836
20201026T0000,6.2105284,13.370529,9.525945,71.0,84.0,77.916664,4.3498964,28.808998,12.164615,217.55783
20201027T0000,4.8205285,13.580529,9.34553,51.0,86.0,68.0,4.0249224,17.651016,11.855773,217.39766
20201028T0000,10.360529,16.430529,12.924695,50.0,72.0,63.541668,1.1384199,23.441502,12.209361,252.22769
20201029T0000,10.780529,15.170529,13.021361,63.0,83.0,72.208336,10.383987,27.722336,21.437622,257.6956
20201030T0000,11.490529,17.240528,14.057195,60.0,87.0,72.958336,1.0182338,19.559633,12.021858,259.77496
20201031T0000,7.9705286,17.97053,13.073448,58.0,97.0,77.958336,1.1384199,14.33234,7.6060224,115.98258
20201101T0000,12.160529,18.70053,15.482613,40.0,86.0,65.541664,2.3051248,17.727943,9.038772,176.1196
20201102T0000,17.020529,23.430529,19.254278,55.0,78.0,67375,5.8603754,19.852295,10.913239,239.05373
20201103T0000,9.320529,17.81053,11.728028,67.0,85.0,78625,4.3349743,25.699057,13.109783,299.51514
20201104T0000,5.6605287,11.530529,8.986779,61.0,86.0,75.291664,4.6102495,15.188415,8.692491,1.6780853
20201105T0000,4.0505285,14.490529,8.319695,58.0,91.0,77.541664,1.5273507,10.464797,6.290261,0.22468567
20201106T0000,2.9605286,13.490529,7.88678,65.0,90.0,79375,0.5091169,21.194187,12.627349,114.86369
20201107T0000,4.9105287,16.830528,10.44053,52.0,92.0,70.916664,5.8048253,20.858265,15.503367,116.94116
20201108T0000,8.210529,17.21053,12.716779,51.0,78.0,65.583336,0.0,11.874544,4.5641055,113.7495
20201109T0000,10.240529,16.860529,12.957612,53.0,89.0,64875,2.3051248,7.42159,4.8350153,117.20062
20201110T0000,7.3005285,16.110529,11.703445,61.0,89.0,74125,1.8,9.0,6.1741376,120.83295
20201111T0000,6.3205285,14.600529,10.847611,63.0,91.0,79.166664,1.08,9.931042,5.3257594,120.60869
20201112T0000,6.2005286,15.290529,10.265114,61.0,88.0,79.083336,1.8,21.398056,9.912525,110.31282
20201113T0000,8.760529,16.360529,12.195529,54.0,86.0,70.0,2.0991426,10.787993,7.599617,113.82151
20201114T0000,8.170529,17.80053,11.670945,54.0,80.0,69.666664,5.6233797,12.88981,8.957629,119.74488
20201115T0000,7.9005284,17.910528,13.347196,46.0,83.0,65875,9.422101,29.74306,16.321194,181.10837
20201116T0000,7.8505287,13.580529,10.284697,64.0,85.0,73.958336,6.725354,24.905132,16.079304,259.64038
20201117T0000,6.0005283,12.8005295,9.63803,60.0,80.0,69625,0.35999998,8.825508,5.383885,163.09258
20201118T0000,5.1505284,15.090529,9.258447,52.0,81.0,63.041668,2.2768397,11.304229,7.740919,114.58487
20201119T0000,7.1505284,13.180529,9.803446,50.0,85.0,70.833336,0.71999997,33.46645,16.042227,273.72333
20201120T0000,2.3505285,8.130529,5.5730286,58.0,91.0,75.916664,5.00128,23.411074,10.999383,350.30865
20201121T0000,-0.18947133,7.2305284,3.5992787,51.0,88.0,66375,1.484318,12.144331,5.928592,112.924706
20201122T0000,3.0205286,9.420529,5.873862,35.0,52.0,46.166668,0.0,6.297428,3.4215314,205.20113
20201123T0000,3.2805285,9.140529,5.750112,46.0,69.0,53.666668,0.71999997,5.506941,3.4230719,141.58194
20201124T0000,1.5205287,9.380529,4.429279,58.0,88.0,73.791664,2.7416782,18.58451,11.757187,121.33705
20201125T0000,-0.32947135,11.060529,4.8959455,56.0,96.0,75.958336,6.489992,13.684735,9.405972,114.9167
20201126T0000,0.050528657,11.650529,4.8121953,50.0,83.0,69875,7.5942082,13.708391,10.717677,113.34713
20201127T0000,0.110528655,11.5505295,4.884279,45.0,82.0,64875,9.422101,14.118243,11.528477,119.40718
20201128T0000,0.23052865,7.7305284,3.359279,51.0,77.0,63.0,2.7416782,14.480773,8.367175,116.878136
